"item","itemLabel","itemDescription"
"http://www.wikidata.org/entity/Q1714991","Paul Friedrich Meyerheim","German painter (1842-1915)"
"http://www.wikidata.org/entity/Q1526473","Julien-Léopold Boilly","painter (1796-1874)"
"http://www.wikidata.org/entity/Q1564310","James Wells Champney","American artist (1843-1903)"
"http://www.wikidata.org/entity/Q1583158","Hans Witdoeck","Flemish engraver, draughtsman and art dealer (1615-1642)"
"http://www.wikidata.org/entity/Q1599057","Heinrich Tischler","German architect and painter (1892-1938)"
"http://www.wikidata.org/entity/Q2215015","Salomon Kleiner","German draftsman and engraver, 1703-1761"
"http://www.wikidata.org/entity/Q1623328","Guglielmo della Porta","Italian sculptur, architect and restorer"
"http://www.wikidata.org/entity/Q1755030","William Bell","American photographer, born  1830"
"http://www.wikidata.org/entity/Q1642541","Theodor von Holst","British artist (1810-1844)"
"http://www.wikidata.org/entity/Q1677668","Jacob Wilhelm Mechau","painter and engraver from Germany (1745-1808)"
"http://www.wikidata.org/entity/Q1691290","Joos van Winghe","Flemish Renaissance painter (1544-1603)"
"http://www.wikidata.org/entity/Q1694204","Johann Gottlieb Prestel","German painter and engraver (1739-1808)"
"http://www.wikidata.org/entity/Q2206097","Rene Paul Chambellan","Architectural sculptor"
"http://www.wikidata.org/entity/Q2837185","Alistair Grant","British painter and printmaker (1925-1997)"
"http://www.wikidata.org/entity/Q2347846","Mary Beale","English painter (1633–1699)"
"http://www.wikidata.org/entity/Q1816105","Jacob Esselens","Dutch Golden Age painter (1626-1687)"
"http://www.wikidata.org/entity/Q1451318","Jasper Francis Cropsey","American painter (1823–1900)"
"http://www.wikidata.org/entity/Q1871379","Louis-André-Gabriel Bouchet","French Painter (1759-1842)"
"http://www.wikidata.org/entity/Q1879480","Léonard Limousin","French painter and engraver (c.1505-c.1575)"
"http://www.wikidata.org/entity/Q1896721","Mariana Yampolsky","Mexican photographer (1925–2002)"
"http://www.wikidata.org/entity/Q1911486","Dirck de Bray","Dutch painter and printmaker (1635-1694)"
"http://www.wikidata.org/entity/Q1920946","George Sugarman","American artist (1912-1999)"
"http://www.wikidata.org/entity/Q2539929","Richard Cosway","British artist (1742-1821)"
"http://www.wikidata.org/entity/Q1989594","Giulio Campagnola","Italian painter (1482-1515)"
"http://www.wikidata.org/entity/Q2072122","Pieter van Avont","Flemish painter (1600-1652)"
"http://www.wikidata.org/entity/Q2086752","Philip Gilbert Hamerton","English artist, art critic and author (1834-1894)"
"http://www.wikidata.org/entity/Q2096094","Pio Joris","Italian painter and engraver (1843-1921)"
"http://www.wikidata.org/entity/Q2143726","Albert-Ernest Carrier-Belleuse","Sculptor Francez"
"http://www.wikidata.org/entity/Q2144813","René Pierre Charles Princeteau","French painter and sculptor (1843-1914)"
"http://www.wikidata.org/entity/Q1670948","Joel Fisher","American sculptor"
"http://www.wikidata.org/entity/Q2479548","Bas Jan Ader","Dutch-American artist"
"http://www.wikidata.org/entity/Q1935232","Robert Blair","Scottish writer (1699-1746)"
"http://www.wikidata.org/entity/Q2258950","Jacopo di Cione","Italian painter (1325-1399)"
"http://www.wikidata.org/entity/Q2288622","Schelte a Bolswert","Dutch engraver (1586-1659)"
"http://www.wikidata.org/entity/Q2661131","James Stuart","Scottish archaeologist, architect and artist (1713–1788)"
"http://www.wikidata.org/entity/Q1805696","Sébastien Leclerc","French painter (1637-1714)"
"http://www.wikidata.org/entity/Q2381615","Henri Guérard","French painter and engraver (1846-1897)"
"http://www.wikidata.org/entity/Q2621732","Louis-Oscar Roty","French medalist"
"http://www.wikidata.org/entity/Q2430573","Théodore Roussel","French-born English painter and graphic artist (1847-1926)"
"http://www.wikidata.org/entity/Q2501622","Maria Verelst","18th-century English painter (1680-1744)"
"http://www.wikidata.org/entity/Q2541552","Cornelis Ploos van Amstel","18th-century Dutch painter and art collector"
"http://www.wikidata.org/entity/Q2543592","Marcantonio Franceschini","Italian painter (1648-1729)"
"http://www.wikidata.org/entity/Q2545363","Walter Libuda","German sculptor and painter (1950-2021)"
"http://www.wikidata.org/entity/Q2553402","Cherubino Alberti","engraver and painter (1553-1615)"
"http://www.wikidata.org/entity/Q2561038","Werner Drewes","German painter (1899-1985)"
"http://www.wikidata.org/entity/Q2566694","Antonio Berni","Argentine figurative artist (1905-1981)"
"http://www.wikidata.org/entity/Q2578615","William Edward Frost","British artist (1810-1877)"
"http://www.wikidata.org/entity/Q2578990","William Gouw Ferguson","Scottish artist (1632-1695)"
"http://www.wikidata.org/entity/Q2605345","Fritz Eichenberg","American/German illustrator and wood engraver"
"http://www.wikidata.org/entity/Q2644710","Adriaen Frans Boudewyns","Flemish painter and engraver (1644–1719)"
"http://www.wikidata.org/entity/Q2714765","Geertruydt Roghman","Engraver from the Northern Netherlands (1625–1657)"
"http://www.wikidata.org/entity/Q2717011","César Domela","Dutch painter and sculptor (1900-1992)"
"http://www.wikidata.org/entity/Q2138560","James Craig Annan","Scottish photographer (1864-1946)"
"http://www.wikidata.org/entity/Q2757568","Thomas Pollock Anshutz","American painter and teacher (1851-1912)"
"http://www.wikidata.org/entity/Q2675322","Jan Wiegers","Dutch painter and sculptor (1893–1959)"
"http://www.wikidata.org/entity/Q2442116","Étienne Carjat","French artist (1828–1906)"
"http://www.wikidata.org/entity/Q1574250","Charles Cottet","French painter (1863-1925)"
"http://www.wikidata.org/entity/Q1427142","Agostino Mitelli","Italian painter (1609-1660)"
"http://www.wikidata.org/entity/Q1528009","Giulio Carpioni","Italian painter (1613-1678)"
"http://www.wikidata.org/entity/Q1606486","Henry Bacon","American artist (1839–1912)"
"http://www.wikidata.org/entity/Q1597438","Heinrich Guttenberg","German copperplate engraver"
"http://www.wikidata.org/entity/Q1651729","Frances Jocelyn, Viscountess Jocelyn","British viscountess"
"http://www.wikidata.org/entity/Q1806120","Larry Sultan","American photographer (1946-2009)"
"http://www.wikidata.org/entity/Q1701415","John Pfahl","American photographer"
"http://www.wikidata.org/entity/Q1644504","Otto Eglau","German painter (1917-1988)"
"http://www.wikidata.org/entity/Q1726164","Nicolaas Henneman","Dutch photographer"
"http://www.wikidata.org/entity/Q1748575","Jules-Clément Chaplain","French sculptor"
"http://www.wikidata.org/entity/Q1800944","Peter Vischer the Younger","German sculptor"
"http://www.wikidata.org/entity/Q2542408","Samuel Prout","English painter (1783–1852)"
"http://www.wikidata.org/entity/Q1903090","Martha Rosler","American video artist"
"http://www.wikidata.org/entity/Q2040533","Otto Schubert","German painter (1892-1970)"
"http://www.wikidata.org/entity/Q1678880","Jacob Adam","Copper etcher (1748-1811)"
"http://www.wikidata.org/entity/Q1819265","Leonhard Posch","(1750-1831)"
"http://www.wikidata.org/entity/Q2284730","Sighard Gille","German painter"
"http://www.wikidata.org/entity/Q1450980","Henry Somm","François Clément Sommier (1844-1907)"
"http://www.wikidata.org/entity/Q1722657","Robert Salmon","American painter, born in England (1775-1845)"
"http://www.wikidata.org/entity/Q2256169","John Verelst","Dutch Golden Age painter"
"http://www.wikidata.org/entity/Q2407166","Jean-François Leleu","French master cabinetmaker"
"http://www.wikidata.org/entity/Q2141488","Reinhold Nägele","German painter (1884-1972)"
"http://www.wikidata.org/entity/Q1927568","Michael Goldberg","American artist (1924-2007)"
"http://www.wikidata.org/entity/Q2527625","Nicolaes Lauwers","Flemish engraver"
"http://www.wikidata.org/entity/Q2564831","Eikō Hosoe","Japanese photographer"
"http://www.wikidata.org/entity/Q2566423","Henry Monnier","French painter and actor (1799-1877)"
"http://www.wikidata.org/entity/Q2225596","Sasha Stone","Russian photographer"
"http://www.wikidata.org/entity/Q2512563","Edmond Picard","Belgian jurist, writer"
"http://www.wikidata.org/entity/Q2830918","Albert André","French painter (1869-1954)"
"http://www.wikidata.org/entity/Q2823078","Achille Leclère","French architect"
"http://www.wikidata.org/entity/Q2827853","Aignan-Thomas Desfriches","French draughtsperson"
"http://www.wikidata.org/entity/Q1685095","Jean-Nicolas-Louis Durand","French architecture writer"
"http://www.wikidata.org/entity/Q1579484","Hans Fischer","Swiss painter, illustrator and writer (1909-1958)"
"http://www.wikidata.org/entity/Q1706624","Joseph Binder","Austrian illustrator"
"http://www.wikidata.org/entity/Q3292339","Marie-Alexandre-Lucien Coudray","French sculptor"
"http://www.wikidata.org/entity/Q3688068","William Keith","Scottish-American painter (1838-1911)"
"http://www.wikidata.org/entity/Q3339969","Nicolas-Henri Tardieu","French engraver"
"http://www.wikidata.org/entity/Q3383679","Pierre Alexandre Tardieu","French engraver"
"http://www.wikidata.org/entity/Q3573424","Yves-Marie Le Gouaz","French artist"
"http://www.wikidata.org/entity/Q3557333","Victor Giraud","French painter (1840-1871)"
"http://www.wikidata.org/entity/Q3805875","Giacomo Filippo Foresti","Italian historian"
"http://www.wikidata.org/entity/Q3875892","Niccolò Roccatagliata","Italian sculptor"
"http://www.wikidata.org/entity/Q3371802","Paul Mathey","French draughtsperson and painter (1844-1929)"
"http://www.wikidata.org/entity/Q4719596","Alexander McGill","Scottish mason and architect"
"http://www.wikidata.org/entity/Q4013435","Vincenzo Onofri","Italian sculptor"
"http://www.wikidata.org/entity/Q4103082","William Walcot","British artist (1874-1943)"
"http://www.wikidata.org/entity/Q3938437","Robert Taylor","English architect and sculptor"
"http://www.wikidata.org/entity/Q3189569","Julien Levy","American art dealer"
"http://www.wikidata.org/entity/Q3418399","Rambert Dumarest","French engraver and medallist"
"http://www.wikidata.org/entity/Q3166010","Jean-Gabriel Daragnès","French painter (1886-1950)"
"http://www.wikidata.org/entity/Q3544381","George Loring Brown","American artist (1814-1889)"
"http://www.wikidata.org/entity/Q3085635","François Quesnel","French painter (1542-1619)"
"http://www.wikidata.org/entity/Q3431793","Jan Groover","American photographer"
"http://www.wikidata.org/entity/Q3742194","Felice Polanzani","Italian painter (1700-1783)"
"http://www.wikidata.org/entity/Q2977309","Claude Drevet","French printmaker (1697-1781)"
"http://www.wikidata.org/entity/Q3161745","Jan Sadeler","Flemish engraver (1550-1600)"
"http://www.wikidata.org/entity/Q3496914","Frederick Hollyer","British photographer and graphic designer"
"http://www.wikidata.org/entity/Q3184614","Joseph Blackburn","18th-century British artist active in America (c.1730-c.1778)"
"http://www.wikidata.org/entity/Q2847648","André Dignimont","French painter (1891-1965)"
"http://www.wikidata.org/entity/Q3180832","John Lewis Brown","French painter (1829-1890)"
"http://www.wikidata.org/entity/Q2885973","Barthélemy Imbert","French writer, poet and playwright (1747-1790)"
"http://www.wikidata.org/entity/Q2898905","Bernardino Nocchi","Italian painter (1741-1812)"
"http://www.wikidata.org/entity/Q2938977","C. Paul Jennewein","American artist (1890-1978)"
"http://www.wikidata.org/entity/Q2943690","Cecil de Blaquiere Howard","American sculptor (1888-1956)"
"http://www.wikidata.org/entity/Q2960356","Charles Tunnicliffe","British wildlife painter (1901-1979)"
"http://www.wikidata.org/entity/Q2975512","Clara Sipprell","Canadian photographer (1885-1975)"
"http://www.wikidata.org/entity/Q2977549","Claude Hoin","French painter (1750-1817)"
"http://www.wikidata.org/entity/Q2865024","Arthur Boyd","Australian painter (1920-1999)"
"http://www.wikidata.org/entity/Q3047757","Edmund Blampied","British artist (1886-1966)"
"http://www.wikidata.org/entity/Q3047895","Edmond Lebel","French painter (1834-1908)"
"http://www.wikidata.org/entity/Q3081300","Francis Barlow","British artist (1624-1704)"
"http://www.wikidata.org/entity/Q3059817","Eugène Delâtre","French painter and printer (1864-1938)"
"http://www.wikidata.org/entity/Q3068538","Ferdinand Chaigneau","French painter (1830-1906)"
"http://www.wikidata.org/entity/Q3081044","Francesco Paolo Michetti","Italian painter (1851-1929)"
"http://www.wikidata.org/entity/Q3083302","François-Auguste Ravier","French painter and draftsman (1814-1895)"
"http://www.wikidata.org/entity/Q3105136","Giampietro Zanotti","Italian painter and poet (1674-1765)"
"http://www.wikidata.org/entity/Q3107909","Giulio Traballesi","Italian painter, engraver (1727-1812)"
"http://www.wikidata.org/entity/Q3809343","John Hollander","American poet"
"http://www.wikidata.org/entity/Q3159430","Jacques Lubin","French engraver (1637-1695)"
"http://www.wikidata.org/entity/Q3164318","Giovanni Battista Nini","Italian medallist (1717-1786)"
"http://www.wikidata.org/entity/Q3166490","Jean-Joseph Bernard","French artist, 1740-1809"
"http://www.wikidata.org/entity/Q3173734","Jean Nocret","17th-century French painter (1615-1672)"
"http://www.wikidata.org/entity/Q3173928","Jan Mirosław Peszke","French painter and printmaker (1870-1949)"
"http://www.wikidata.org/entity/Q3180587","Johann Joachim Faber","German Painter (1778-1846)"
"http://www.wikidata.org/entity/Q3219040","Lorenzo Berlèse","Italian botanist (1784-1863)"
"http://www.wikidata.org/entity/Q3260646","Louis-Joseph Le Lorrain","French painter and printmaker (1715-1759)"
"http://www.wikidata.org/entity/Q3261976","Samuel Marolois","Dutch mathematician and engineer"
"http://www.wikidata.org/entity/Q3290532","John Steuart Curry","American painter (1897-1946)"
"http://www.wikidata.org/entity/Q3301739","Mauro Gandolfi","Italian artist (1764-1834)"
"http://www.wikidata.org/entity/Q3308778","Michel Honoré Bounieu","French painter (1740-1814)"
"http://www.wikidata.org/entity/Q3309511","Michel Dorigny","French painter and engraver (1617-1663)"
"http://www.wikidata.org/entity/Q3310365","Michel Mollart","French medallist and engraver (1641-1712)"
"http://www.wikidata.org/entity/Q3313612","Henry Greville, 3rd Earl of Warwick","English earl and politician (1779-1853)"
"http://www.wikidata.org/entity/Q3163020","Jaspar Isaac",NA
"http://www.wikidata.org/entity/Q3340655","Nicolas Perelle","French painter (1631-1695)"
"http://www.wikidata.org/entity/Q3382754","Pierre-Adrien Pâris","French painter (1745-1819)"
"http://www.wikidata.org/entity/Q3385198","Pierre-Georges Jeanniot","French painter (1848-1934)"
"http://www.wikidata.org/entity/Q3431662","Rico Lebrun","Italian artist (1900-1964)"
"http://www.wikidata.org/entity/Q3101508","George Dance the Elder","English architect (1695–1768)"
"http://www.wikidata.org/entity/Q3481038","Seymour Fogel","American artist (1911-1984)"
"http://www.wikidata.org/entity/Q3499926","A. Y. Jackson","Canadian painter (1882-1974)"
